SentimenTweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url
1@IndiHomeCare @IndiHome belum ada dm nih @IndiHomeCare,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/Ngehelu2/status/1848282273965326757
-1@txtcybr @IndiHomeCare WKWKWK KAKK MAU MINTA TEKNISI DATENG AJA DISURUH BAYAR TAGIHAN DULU. PUNYA GUE GABISA DIPAKE UDAH SEBULAN MASIH DISURUH BAYAR TAGIHAN. UDAH LAPOR TP TEKNISI GA DATENG2,1.85E+18,,txtcybr,in,,0,1,0,https://x.com/rororoveyou/status/1848281441974751342
-1Gue dm lah indihomecare di ig pas tgl 28 ituu. Minta cek dan minta teknisi buat dateng. Di infoin katanya tgl 2 oktober. Oke lah ditungguin nih 2 oktober. Teknisi gak dateng2 gak ada teknisi yang ngehubungin ke nomer gue atau nomer kakak gue (atas nama kakak gue),1.85E+18,,rororoveyou,in,,0,2,0,https://x.com/rororoveyou/status/1848277961751085327
-1@txtcybr @IndiHomeCare ini yg buat gw ga bayar pas berenti biarin dah petugasnya dtg sendiri ambil routernya,1.85E+18,,txtcybr,in,Indonesia,0,0,0,https://x.com/TeknofiliaID/status/1848277679369589104
1@IndiHomeCare Terus akun MyIndihomenya kenapa ga bisa di loginin ke My telkomsel min?,1.85E+18,,IndiHomeCare,in,space,0,3,0,https://x.com/RmdhnPA/status/1848266651940323697
1@ichaaaaa16 @IndiHomeCare Kalo ini komplain masalah log in indihome ke my telkomsel sama aja nih saya udah 3x vc ga ada yg bisa selesaikan masalah. Cuma muter doang jawabannya,1.85E+18,,ichaaaaa16,in,Indonesia,0,2,0,https://x.com/nandosbs_/status/1848266532033647079
-1@IndiHomeCare Koo gitu dah ngmngnya kalau masih berkendala... Difix aja jg blm tolong datangkan teknisi sekarang hari ini,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/suryossm/status/1848266055124472313
-1@IndiHomeCare janjian vcall jam 14.10 belom ada juga cuma dikirim link. udah dikirim link suruh isi stuck disini doang kaga jalan . udah 4x isi. di dm lemot bgt balesnya. hadeehhhh https://t.co/Zxe1P0hPMx,1.85E+18,https://pbs.twimg.com/media/GaZcJEYbcAEbd8i.jpg,IndiHomeCare,in,JalanAllahâ™¥,0,2,0,https://x.com/ichaaaaa16/status/1848266016922698210
-1@IndiHomeCare halo udah bayar tagihan kok internet belum hidup?,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/grabbedrbt/status/1848265604433936418
1@IndiHomeCare Terus kegunaan MyIndihome ini apa kalo kita perlu download MyTelkomsel lagi,1.85E+18,,IndiHomeCare,in,space,0,2,0,https://x.com/RmdhnPA/status/1848265544262426775
-1what the fuck @IndiHomeCare berhenti langganan balikin router masih harus bayar yang bulan depannya. karena pasca bayar mas lah kan gua gamake lagi jir bulan depannya. keputusan terbaik buat ganti ISP bulan ini. Fuck with your crappy service. hope you doom in hell. ,1.85E+18,,,in,/tmp,0,5,0,https://x.com/txtcybr/status/1848265465879269651
-1@IndiHomeCare lemot banget pelayanannya. heraaan,1.85E+18,,IndiHomeCare,in,JalanAllahâ™¥,0,1,0,https://x.com/ichaaaaa16/status/1848265278830068211
-1@IndiHomeCare @inthenameofnana Busettt pura pura ga tau? Udah banyak lho saya lihat yg keluhannya kaya gini! https://t.co/dE0rikKit3,1.85E+18,https://pbs.twimg.com/media/GaZbBrdbsAApxTB.jpg,IndiHomeCare,in,Indonesia,0,3,0,https://x.com/nandosbs_/status/1848264784497791157
1@IndiHomeCare Kenapa si harus di lempar ke my telkomsel kalo udah pake my indihome,1.85E+18,,IndiHomeCare,in,space,0,2,0,https://x.com/RmdhnPA/status/1848264774074904678
-1@IndiHomeCare Udah lebih dari 24 jam Kak Triogun. Kendalanya saat ini sudah Kami bantu pelaporan dengan nomor tiket 1-KR9Z3LY mengenai jadwal perbaikannya akan dijadwalkan secepatnya,1.85E+18,,IndiHomeCare,in,putussibau,0,2,0,https://x.com/triewaeee/status/1848264756379209930
-1@IndiHome @IndiHomeCare saya ingin melaporkan indihom dengan nomer 152418216653 sangat lemot dan tidak bisa dipakai dengan jarak lebih dari 2 meter dari modem. Koneksi hp sering terputus juga. Mohon ditindaklanjuti,1.85E+18,,IndiHome,in,,0,3,0,https://x.com/bagussusantou/status/1848241032393380307
1@IndiHomeCare @carmenwalsh2041 @IndiHome Sudah saya kirimkan detailnya ke dm. Terima kasih,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/shenjul16/status/1848241003146416221
1@IndiHomeCare Lom balas-balas.. Respon donk,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ApitoYus/status/1848240858061295776
1@IndiHomeCare Siang min silahkan cek DM untuk request saya terima kasih,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/arianggara13/status/1848240606063345678
1@zezelovers13 @infomalang @IndiHomeCare @MNCPlayID @zezelovers13 Hi First People saya Dila. Mohon maaf atas ketidaknyamanannya. Mengenai keluhannya kami sudah merespon di DM ya. Tks ^Dila,1.85E+18,,zezelovers13,in,Indonesia,0,0,0,https://x.com/FirstMediaCares/status/1848240190009078256
1@IndiHomeCare kelanjutannya gimana nih min ?,1.85E+18,,IndiHomeCare,in,in your mind,0,1,0,https://x.com/chilled003/status/1848239734138823120
-1@IndiHomeCare min lama bgt ini wifiku gabisa dipake gegara nyala merahh,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/hzeelnutss/status/1848239678681710901
-1@IndiHomeCare gimana min dari kemarin blm beres juga,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/galiehandria/status/1848239542039654440
1@IndiHomeCare ada kenaikan ya. DM saya balas,1.85E+18,,IndiHomeCare,in,rahasia dong. ,0,1,0,https://x.com/lawanlagi/status/1848239130284863618
-1@IndiHomeCare data bocor adalah jalan ninja kita min :(,1.85E+18,,IndiHomeCare,in,"lembah, ujung aspal pm noor",0,1,0,https://x.com/synazyr/status/1848227113050181777
1@IndiHomeCare Min bantu cek DM lagi ya. Terima kasih,1.85E+18,,IndiHomeCare,in,"DKI Jakarta, Indonesia",0,2,0,https://x.com/etdahGilll/status/1848226632034832396
-1@IndiHomeCare Hello min kendala indihome saya min mohon di percepatan,1.85E+18,,IndiHomeCare,in,,0,3,0,https://x.com/ApitoYus/status/1848226313200652651
-1@IndiHomeCare Hello min kendala indihome saya mohon di percepatan ya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ApitoYus/status/1848225859708342582
-1@IndiHomeCare W nunggu dr malem gaada balesan tuh dm. Indihome ini... aneh,1.85E+18,,IndiHomeCare,in,6222,0,1,0,https://x.com/steffyayu/status/1848225037939343544
-1@IndiHomeCare slow respon bgt ya min? sudah berjam jam loh ini,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/prettybitjbp/status/1848223839161086194
1@IndiHomeCare @IndiHome Sudah admin sayang!!!,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/mohamirulhud/status/1848222596510474608
1@IndiHomeCare cek DM pls,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Audeeea/status/1848210538897305749
-1@DeeThereum_ @luv_FREEFOLLOW @TelkomIndonesia @IndiHome @IndiHomeCare Udah lama make indihome sbenernya. Dulu tiap ada kendala lapor dm ig gercep ditanganin teknisi langsung dateng. Ini kok lama banget ditanganinnya,1.85E+18,,DeeThereum_,in,,0,2,0,https://x.com/rororoveyou/status/1848209977430909439
1@IndiHomeCare Udah dm,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/rororoveyou/status/1848209238583336975
-1@rororoveyou @luv_FREEFOLLOW @TelkomIndonesia @IndiHome @IndiHomeCare Klo udh pake setahun cut off aja pake provider lain yang cover di area nya,1.85E+18,,rororoveyou,in,,0,1,0,https://x.com/DeeThereum_/status/1848209218031231141
-1@IndiHomeCare Teknisi belum ada yg dateng atau ngehubungin. Udah lapor disuruh nunggu teknisi mulu,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/rororoveyou/status/1848209170442633491
-1@IndiHomeCare Halo selamat pagi mohon di bantu kendala Internet Indihome saya,1.85E+18,,IndiHomeCare,in,"Medan, SUMUT ",0,2,0,https://x.com/teguh_190/status/1848209134963056956
-1@rororoveyou @TelkomIndonesia @IndiHome @IndiHomeCare Ini udah dateng tapi ga di progress Btw ini bukan buat rumah tapi Mall Birokrasi nya kelamaan kalo ada cover yang lain pake yang lain aja,1.85E+18,,rororoveyou,in,,0,0,0,https://x.com/DeeThereum_/status/1848208872164753879
1@luv_FREEFOLLOW @IndiHomeCare Siapp sekarang DM sya kak tolong di bantu ya,1.85E+18,,luv_FREEFOLLOW,in,"East Borneo, Indonesia",0,1,0,https://x.com/Rizallzzz/status/1848208569264722347
-1@luv_FREEFOLLOW @DeeThereum_ @TelkomIndonesia @IndiHome @IndiHomeCare Udah chat ke dm indihomecare dijanjiin teknisi datang tgl 2 sampe sekarang gak dateng. Kalo nge chat wa ga ada tindakan jg sama aja boong https://t.co/pmb0lNk1c9,1.85E+18,https://pbs.twimg.com/media/GaYn3EKbsAAebHx.jpg,luv_FREEFOLLOW,in,,0,3,0,https://x.com/rororoveyou/status/1848208532090577102
-1@DeeThereum_ @TelkomIndonesia @IndiHome @IndiHomeCare Sama aja kakk. Saya dijanjiin indihome nya dateng teknisi tgl 2 oktober sampe skrg ga dateng2. Ditungguin jg ga ada teknisi yg ngehubungin,1.85E+18,,DeeThereum_,in,,0,3,0,https://x.com/rororoveyou/status/1848208146365583548
1@luv_FREEFOLLOW @IndiHomeCare Tolong laporkan akun ini kak @IndiHomeCare,1.85E+18,,luv_FREEFOLLOW,in,"East Borneo, Indonesia",0,1,0,https://x.com/Rizallzzz/status/1848207831100784760
-1@IndiHomeCare min udah lapor buat perbaikan jaringan yg terputus di rumah kenapa ga ada teknisi yg dateng?? Katanya tgl 2 oktober ditungguin sampe hari ini juga gada yg dateng. Gimana inii??? Keburu bayar tagihan lagiiii https://t.co/nNdYd6Capq,1.85E+18,https://pbs.twimg.com/media/GaYnJO0awAEqTEB.jpg,IndiHomeCare,in,,0,1,0,https://x.com/rororoveyou/status/1848207744245051827
1@IndiHomeCare Cek DM min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/AyyubMuhammad/status/1848207599789093066
1@IndiHomeCare Saya memutuskan untuk upgrade layanan kecepatan internet dari 30mbps ke 100mbps salah satu tujuan saya upgrade speed adalah saya butuh kecepatan yg lebih tinggi DAN SAYA MENGINGINKAN AGAR MENDAPATKAN ONT PREMIUM DARI INDIHOME. karena dulu saya pernah bertanya,1.85E+18,,IndiHomeCare,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/hompimpaaa_py/status/1848207531136753891
1@IndiHomeCare Udah kak,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/tahubulatenakkk/status/1848207475990007931
1@IndiHomeCare @carmenwalsh2041 @IndiHome Ada fitur nama nya Block min,1.85E+18,,IndiHomeCare,in,,0,0,0,https://x.com/DeeThereum_/status/1848207102973747616
1@IndiHomeCare org smping bgt ni routernya ya mungkin kli fup nya,1.85E+18,,IndiHomeCare,in,?Ÿ?ˆ,0,1,0,https://x.com/punyareno/status/1848207004134932592
1@IndiHomeCare Gajadi min udh telpon cs tadi sampe pulsa saya habis,1.85E+18,,IndiHomeCare,in,00L'å¥?,0,1,0,https://x.com/aysereht/status/1848206989580759154
-1@IndiHomeCare Lama bener responnya di dm,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/gilmub/status/1848206957582463469
-1@IndiHomeCare DM Dari kemaren aja ga di bales2 min,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/mliapt/status/1848205425386430773
-1@carmenwalsh2041 @IndiHomeCare Ini di belakang nya manusia apa robot ?,1.85E+18,,carmenwalsh2041,in,,0,1,0,https://x.com/DeeThereum_/status/1848205262634770720
1@IndiHomeCare sm aja,1.85E+18,,IndiHomeCare,in,?Ÿ?ˆ,0,2,0,https://x.com/punyareno/status/1848204944446464001
-1@TelkomIndonesia @IndiHome @IndiHomeCare Ini serius Teknisi PSB Begini ? Seminggu gada progress Tolong tindak lanjuti untuk area Cibubur dan saya minta nmr TL nya https://t.co/rR9NfC3wNz,1.85E+18,https://pbs.twimg.com/media/GaYf0b4aEAAOhG0.jpg,TelkomIndonesia,in,,0,2,0,https://x.com/DeeThereum_/status/1848201099494494534
1@IndiHomeCare Tolong cek dm,1.85E+18,,IndiHomeCare,in,"Bogor, Jawa Barat",0,1,0,https://x.com/pacarrnjnlcs/status/1848200912889892869
1@IndiHomeCare min cek dm dong,1.85E+18,,IndiHomeCare,in,,0,3,0,https://x.com/prettybitjbp/status/1848200084007305603
1@IndiHomeCare Kalian mau menggabungkan aplikasi MyIndiHome ke MyTelkomsel dan menghanguskan poin MyIndiHome. Kenapa pelanggan tidak diberikan waktu untuk melakukan penukaran poin MyIndiHome?,1.85E+18,,IndiHomeCare,in,Multiverse,0,1,0,https://x.com/14msh3rl0ck/status/1848200065846038921
1@IndiHomeCare tolong dong,1.85E+18,,pacarrnjnlcs,in,"Bogor, Jawa Barat",0,1,0,https://x.com/pacarrnjnlcs/status/1848199640602280240
1@IndiHomeCare kapan teknisinya mau datang?? tolong segera cek DM dna direspon,1.85E+18,,IndiHomeCare,in,Wallace in New York.,0,2,0,https://x.com/violethourly/status/1848193843239514512
-1@IndiHomeCare @IndiHome indihome bagus bgt ya pelayanannya sekarang agenny nelfon pagi2 orng lg kerja ga nanya ada waktu apa engga ? Diudahin baper chat WA ke nomor pribadi pelanggan super sekali pelayanannya dan SOPnya https://t.co/j1oLPYckPx,1.85E+18,https://pbs.twimg.com/media/GaYaBe1bQAAtR6I.jpg,IndiHomeCare,in,,0,1,0,https://x.com/sourboy278/status/1848193318150438929
1@IndiHomeCare Sudah sudah sya cabut lagi dan pasang lagi,1.85E+18,,IndiHomeCare,in,"East Borneo, Indonesia",0,2,0,https://x.com/Rizallzzz/status/1848193257601446290
1@IndiHomeCare @IndiHome Min kalau di mytelkomsel tagihan indihome 0 rupiah berarti udh terbayar kan?,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/sekedariseng19/status/1848191526121451534
1@IndiHomeCare sudah dm belum dibalas juga min,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/rainaseaa/status/1848191370345029713
1@IndiHomeCare kak masih blm di respon,1.85E+18,,0rreoo,in,,0,2,0,https://x.com/0rreoo/status/1848190386298409401
1@IndiHomeCare hi admin bisakah saya mengajukan berhenti langganan untuk sementara?,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/bouznap/status/1848190370636783952
1@IndiHomeCare balas dm akuu,1.85E+18,,IndiHomeCare,in,earth,0,2,0,https://x.com/zulpskech/status/1848190212385742900
1@IndiHomeCare Udah sejam ga dibales2 mw km apa dhet ,1.85E+18,,IndiHomeCare,in,Ø§Ù„Ø§Ø±Ø¶,0,1,0,https://x.com/fairuzichaa/status/1848190118852767939
1@IndiHomeCare hadeh adminnnn,1.85E+18,,IndiHomeCare,in,earth,0,2,0,https://x.com/zulpskech/status/1848189595474903106
-1@IndiHomeCare Buat apa metode pembayaran lain kalo sama aja? Dah bayar dibikin ribet koneksi lemot mo bayar DITAMBAH biaya admin. Tutup aja sekalian BUMN kok nyusahin,1.85E+18,,IndiHomeCare,in,Jepang,0,2,0,https://x.com/Raimucox1945/status/1848171927585919476
1@IndiHomeCare Bls dm,1.85E+18,,IndiHomeCare,in,Ø§Ù„Ø§Ø±Ø¶,0,2,0,https://x.com/fairuzichaa/status/1848171014628454497
-1@IndiHomeCare udah 2 jam lho belum dibalas dm nya wifi saya gabisa daritadi,1.85E+18,,IndiHomeCare,in,,1,2,0,https://x.com/marchesuire/status/1848168994886525399
1@ynnnppp @IndiHome @IndiHomeCare Mohon maaf kak untuk masalah yang kaka alami kami menyarankan untuk ganti provider internet saja. Terimakasih -Siceb,1.85E+18,,ynnnppp,in,,1,2,0,https://x.com/toro_legion/status/1848167989960720607
-1@IndiHomeCare mana? tolong segera direspon,1.85E+18,,IndiHomeCare,in,Wallace in New York.,0,2,0,https://x.com/violethourly/status/1848167513823334837
-1@IndiHomeCare Udah saya dm lo ya daritadi,1.85E+18,,IndiHomeCare,in,Right Place Wrong Person,0,2,0,https://x.com/xCYPHERRUFFx/status/1848167065301176490
1@IndiHomeCare Halo ka knapa blm di bales ya dm saya,1.85E+18,,IndiHomeCare,in,Jakarta,1,2,0,https://x.com/nuarikarisma/status/1848160247275491604
-1@IndiHomeCare min g bisa bayar indihome dr kemarin! Jd denda kan min. Ah minn sengaja ya..... ditambah gabung sama aplikasi my telkomsel g se-oke aplikasi my indihome yg dulu hmm...,1.85E+18,,IndiHomeCare,in,Somewhere Over The Rainbow,1,1,0,https://x.com/ACL_tasyaa/status/1848160197799551117
-1@IndiHomeCare mau dibayar gak? Jgn sengaja menjebak denda ye error terus dr kmrn,1.85E+18,,IndiHomeCare,in,Right Place Wrong Person,1,2,0,https://x.com/xCYPHERRUFFx/status/1848159835009024166
-1@nuctxlla @aeslieee @IndiHomeCare @IndiHome Kak sama blm bisa bayar jg sampe skrg,1.85E+18,,nuctxlla,in,Somewhere Over The Rainbow,0,4,0,https://x.com/ACL_tasyaa/status/1848158871782826064
1@IndiHomeCare cek dm yaaa,1.85E+18,,IndiHomeCare,in,,0,3,0,https://x.com/marchesuire/status/1848158829885989048
-1@IndiHomeCare min ini masalah tagihan sy yg di korupsi pihak telp Krn sy Tdk memakai panggilan keluar tiba2 hari ini tagihan sy yg tadi nya 322422 jadi 338543 sy gak berlangganan Indihome min hanya telp saja kenapa naik tagihan sy.korupsi kalian sungguh Tdk masuk di akal sdh dm,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,3,1,https://x.com/sonnyxcell/status/1848158797921190322
1Min tolong cek dm @IndiHomeCare,1.85E+18,,,in,,0,4,0,https://x.com/0rreoo/status/1848157126545551462
1@IndiHomeCare tolong baca dm kak. minta pasword login admin krn mau menambahkan hp yg blm bisa tersambung ke wifi.,1.85E+18,,IndiHomeCare,in,Cirebon,1,2,0,https://x.com/dyahmulyap/status/1848156014459375627
-1@IndiHomeCare Tolong DMnya segera dicheck sudah gangguan dari malam,1.85E+18,,IndiHomeCare,in,Bandung - Indonesia,0,3,0,https://x.com/cicadecica/status/1848155695310627298
-1@aeslieee @IndiHomeCare @IndiHome Mjb kak sampe skrg juga gabisa kak aku uda cobaa :(,1.85E+18,,aeslieee,in,,0,3,0,https://x.com/nuctxlla/status/1848155191973195959
-1@IndiHomeCare @IndiHome kak aku dari kemarin uda ngeluh di dm tapi belom di bales Ini gmn aku masi belom bisa bayar tagihannya loh kak Jatuh tempo inii jadinya duhh,1.85E+18,,IndiHomeCare,in,,1,2,0,https://x.com/nuctxlla/status/1848154897960857734
-1@IndiHomeCare Udah seminggu interaksi di dm nanya proses suruh tunggu terus Mas Joan. Berapa lama prosesnya?,1.85E+18,,IndiHomeCare,in,,1,2,0,https://x.com/povcky/status/1848154552899702841
-1Gila seminggu wifi kendala ga ada solusi @IndiHomeCare,1.85E+18,,,in,,0,2,0,https://x.com/povcky/status/1848153764949369056
-1gabisa mulu bbrp hari ini @IndiHome @IndiHomeCare cepetlahhhhh,1.85E+18,,,in,rant zwitsal,0,2,0,https://x.com/cadacomel/status/1848153441656619272
1@IndiHomeCare Tolong Check DM ya,1.85E+18,,IndiHomeCare,in,Bandung - Indonesia,0,2,0,https://x.com/cicadecica/status/1848152887601594453
-1@IndiHomeCare Min udh kena denda nih ga bisa bayar indihome. Kao sistem belum siap jgn dlu dipaksa pake Indico dong yg rugi konsumen nih,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/sukaaaabanget/status/1848151153881878683
-1@IndiHomeCare masih blm dibales sampe sekarang min,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/lalisatte/status/1848149073096032278
1@IndiHomeCare Min cdm pls,1.85E+18,,IndiHomeCare,in,Bandung ,0,2,0,https://x.com/iniciloyaa/status/1848145847030288455
1@IndiHomeCare ya Allah ya Allah ya Allah,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/rakjatindone/status/1848145572169183732
1@IndiHomeCare min cek DM,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/rakjatindone/status/1848144461265830003
1@IndiHomeCare udah ada kak,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/lalisatte/status/1848143063690117394
1@IndiHomeCare min tolong cek dm,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/gilmub/status/1848141354897182902
-1@IndiHomeCare I did. Its no fun mau bayar aja kesel sendiri. Nunggu harlisnas aja mau ganti ke iconnet kayaknya. Been using indihome dari jaman telkomnet instant btw.,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ziardeen/status/1848139929949475207
-1@IndiHomeCare masih belom bisa,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/candyxtuft/status/1848126851904151678
1@IndiHomeCare cek dm ya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/marchesuire/status/1848114432653804006
1@IndiHomeCare Boleh dong kk di bantu restart dari pusat,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Tuyuyut1/status/1848105417005805827
1@IndiHomeCare Admin tolong cek dm. Terima kasih,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/roselawatii/status/1848103780317053157
-1@IndiHomeCare ya itu tiap bales DM minta capture terus &amp; abis itu ngilang lagi,1.85E+18,,IndiHomeCare,in,Indonesia,0,0,0,https://x.com/galiehandria/status/1848097284736823788
-1@IndiHomeCare tiap DM selalu disuruh capture dari tadi siang kyk gitu terus tapi nggak beres2 masalahnya ini nanti DM minta capture lagi kah ?,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/galiehandria/status/1848095359605842050
1@IndiHomeCare saya masih nunggu min,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/galiehandria/status/1848093698732810617
-1@IndiHomeCare Ya memang ada rejeki pas tanggal 20 kakak. Namun selalu gangguan.,1.85E+18,,IndiHomeCare,in,"Kota Makassar, Sulawesi Selata",0,1,0,https://x.com/Cahayaperantau/status/1848080853144162633
1@Aaabbbiiibbb @IndiHomeCare @bankbsi_id @Aaabbbiiibbb Hi Kak kami paham apa yg kamu rasakan. Kami akan terus meningkatkan pelayanan agar Kakak nyaman dan aman bertransaksi di DANA. Jika kamu memiliki keluhan terkait DANA kamu dpt menghubungi DIANA pd menu Me/Saya ya Kak. Thanks -NA-,1.85E+18,,Aaabbbiiibbb,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/danawallet/status/1848079323028406721
-1@IndiHomeCare Setiap pengen bayar pasti gangguan. Ujung-ujungnya di denda. Emang @IndiHomeCare ini tidak layak sudah di pakai. Kayaknya juga ada oknum yang manfaatkan duit denda konsumen. Kalau memang gangguan kenapa harus di denda.,1.85E+18,,IndiHomeCare,in,"Kota Makassar, Sulawesi Selata",0,1,0,https://x.com/Cahayaperantau/status/1848079199380357305
1@peachyyyglll @IndiHomeCare @peachyyyglll Hi Sahabat @peachyyyglll mohon maaf atas ketidaknyamanannya. Menindaklanjuti perihal kendala transaksi pembayaran Indihome yang dialami mohon berkenan menginformasikan melalui Direct Message/Inbox agar dapat kami bantu pastikan lebih lanjut perihal kendala yang,1.85E+18,,peachyyyglll,in,Jakarta,0,0,0,https://x.com/mandiricare/status/1848072507305390417
1@IndiHomeCare udah ya,1.85E+18,,IndiHomeCare,in,ur heart,0,1,0,https://x.com/asheeeraa/status/1848072362035761155
-1@IndiHomeCare adminnya ngeread doang ih kzl,1.85E+18,,IndiHomeCare,in,ur heart,0,1,0,https://x.com/asheeeraa/status/1848069647079522349
-1@IndiHomeCare paling besok pagi baru dibales,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/dirgadotid/status/1848068933380895209
-1@IndiHomeCare Min sya dh beli renew speed tapi tetep lemot kenapa yaa,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Tuyuyut1/status/1848068536759185841
-1@valaphrodite @IndiHomeCare Mending bisnet,1.85E+18,,valaphrodite,in,Malang Kota Sumuk,0,0,0,https://x.com/adeknya_Killua/status/1848065549999497505
1@IndiHomeCare Min belum di bales min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Tuyuyut1/status/1848058211083104560
-1@IndiHomeCare kak udah 1 jam ga dibalas balas dmnya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/kucingmoci/status/1848057397069377821
1@IndiHomeCare @bankbsi_id terimakasih udah mempermudah pembayaran dari ku harap @danawallet memperbaiki sistem pembayrannya,1.85E+18,,IndiHomeCare,in,,1,5,0,https://x.com/Aaabbbiiibbb/status/1848049361613357521
-1@IndiHomeCare min tolong cek dm ya internet saya lemot banget,1.85E+18,,IndiHomeCare,in,your mom's nipple,0,2,0,https://x.com/JemboedTitan/status/1848049065403297924
1Cek dm min @IndiHomeCare,1.85E+18,,,in,Sak Mandekke,0,2,0,https://x.com/subagiooooo/status/1848048770367496636
-1Min @IndiHomeCare saya mau bayar tagihan sdh dicoba via Tokped &amp; m.bca tapi error terus dgn keterangan no. Tagihan tidak ditemukan. Bisa bantu dicek?,1.85E+18,,,in,Parijs Van Java ,0,2,0,https://x.com/imbafal/status/1848048559423422865
1@IndiHomeCare Sudaah kak,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/Tuyuyut1/status/1848048545271865841
1@IndiHomeCare cek dm min,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/lumbalumba345/status/1848048539739557937
-1@IndiHomeCare saya gabisa bayar tagihannya nanti kena denda + dicut internetnya,1.85E+18,,IndiHomeCare,in,,0,0,0,https://x.com/kucingmoci/status/1848047365766500762
1@IndiHomeCare dm saya ga dibalas balas min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/kucingmoci/status/1848047279024017762
-1@IndiHomeCare @promo_BRI @kontakBRI Udah gak bisa juga. Keterangannya transaksi gagal.,1.85E+18,,IndiHomeCare,in,"Yogyakarta, Indonesia",0,6,0,https://x.com/Nessaputr1e/status/1848046834599748002
-1@IndiHomeCare Wifi bermasalah niii miiin,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/Tuyuyut1/status/1848046771672600699
-1@IndiHomeCare tolong dibales ya kak:) masa 5 jam gak ada respon :),1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/oktrgnxx/status/1848046651895930889
-1@IndiHomeCare mana kak udah 5 jam ,1.85E+18,,IndiHomeCare,in,2015.05.26~,0,1,0,https://x.com/henggarey/status/1848046650000048540
-1@IndiHomeCare Tahun 2023 bayar Tagihan tgl 20 sebelum jam 23.59 masih aman-ama aja malah sering udah lewat tgl 21 jam 00.00 juga aman. Sekarang bayar tgl 20 jam 21.00 aja udah trouble bayar pake metode apa aja pasti ngga bisa giliran ada yg bisa malah pending.,1.85E+18,,dirgadotid,in,Indonesia,0,1,0,https://x.com/dirgadotid/status/1848046429799067822
-1@IndiHomeCare tolong lah min jawab,1.85E+18,,kucingmoci,in,,0,0,0,https://x.com/kucingmoci/status/1848046235779027311
1@IndiHomeCare tahun 2020 ke bawah mau chat lewat App ataupun Sosmed pasti CS yg bales cepet dan orang asli ngga pake Bot. Sejak Pandemi Covid CSnya lama banget balesnya dan serba pake Bot.,1.85E+18,,IndiHomeCare,in,Indonesia,0,2,0,https://x.com/dirgadotid/status/1848045988910702818
